subject	coursenum	section	title	format	instructor	term	code	enrolled
PEER	94A	14	PEER ASSISTANTSHIP	IND	"Dubinina, Irina"	Spring 2016	1161	1
PEER	94A	7	PEER ASSISTANTSHIP	IND	"Goldin, Laura"	Spring 2016	1161	2
PEER	94A	16	PEER ASSISTANTSHIP	IND	"Goldin, Laura"	Spring 2016	1161	1
PEER	94A	1	PEER ASSISTANTSHIP	IND	"Gould, Peter"	Spring 2016	1161	1
PEER	94A	8	PEER ASSISTANTSHIP	IND	"Hascal, Sara"	Spring 2016	1161	2
PEER	94A	10	PEER ASSISTANTSHIP	IND	"Johnson, Jasmine"	Spring 2016	1161	3
PEER	94A	2	PEER ASSISTANTSHIP	IND	"Krstansky, Adrianne"	Spring 2016	1161	1
PEER	94A	6	PEER ASSISTANTSHIP	IND	"Lee, Yoona"	Spring 2016	1161	2
PEER	94A	4	PEER ASSISTANTSHIP	IND	"Paradis, Angela"	Spring 2016	1161	1
PEER	94A	15	PEER ASSISTANTSHIP	IND	"Reimer, Joseph"	Spring 2016	1161	1
PEER	94A	9	PEER ASSISTANTSHIP	IND	"Thomas, Cindy"	Spring 2016	1161	2
PEER	94A	5	PEER ASSISTANTSHIP	IND	"Woodruff, Rachel"	Spring 2016	1161	1
PEER	94A	18	PEER ASSISTANTSHIP	IND	"Wright, Ellen"	Spring 2016	1161	1
PEER	94A	4	PEER ASSISTANTSHIP	IND	"Breines, Juliana"	Fall 2015	1153	1
PEER	94A	6	PEER ASSISTANTSHIP	IND	"Chester, Charles"	Fall 2015	1153	2
PEER	94A	13	PEER ASSISTANTSHIP	IND	"Di Lillo, Antonella"	Fall 2015	1153	2
PEER	94A	8	PEER ASSISTANTSHIP	IND	"Fellman, Gordon"	Fall 2015	1153	6
PEER	94A	2	PEER ASSISTANTSHIP	IND	"Freeze, Gregory"	Fall 2015	1153	1
PEER	94A	1	PEER ASSISTANTSHIP	IND	"Gutchess, Angela"	Fall 2015	1153	3
PEER	94A	12	PEER ASSISTANTSHIP	IND	"Hitchcock, Colleen"	Fall 2015	1153	1
PEER	94A	14	PEER ASSISTANTSHIP	IND	"Johnson, Jasmine"	Fall 2015	1153	1
PEER	94A	3	PEER ASSISTANTSHIP	IND	"Lucken, Kristen"	Fall 2015	1153	2
PEER	94A	9	PEER ASSISTANTSHIP	IND	"Perlman, Dan"	Fall 2015	1153	1
PEER	94A	5	PEER ASSISTANTSHIP	IND	"Shostak, Sara"	Fall 2015	1153	2
PEER	94A	7	PEER ASSISTANTSHIP	IND	"Fellman, Gordon"	Spring 2015	1151	4
PEER	94A	8	PEER ASSISTANTSHIP	IND	"Fellman, Gordon"	Spring 2015	1151	1
PEER	94A	5	PEER ASSISTANTSHIP	IND	"Goldin, Laura"	Spring 2015	1151	4
PEER	94A	1	PEER ASSISTANTSHIP	IND	"Gutchess, Angela"	Spring 2015	1151	3
PEER	94A	10	PEER ASSISTANTSHIP	IND	"Hart, Andrew"	Spring 2015	1151	1
PEER	94A	6	PEER ASSISTANTSHIP	IND	"Hitchcock, Colleen"	Spring 2015	1151	1
PEER	94A	3	PEER ASSISTANTSHIP	IND	"Johnson, Jasmine"	Spring 2015	1151	4
PEER	94A	4	PEER ASSISTANTSHIP	IND	"Lee, Yoona"	Spring 2015	1151	1
PEER	94A	2	PEER ASSISTANTSHIP	IND	"McClendon, Charles"	Spring 2015	1151	1
PEER	94A	2	PEER ASSISTANTSHIP	IND	"Anderson, Cameron"	Fall 2014	1143	1
PEER	94A	10	PEER ASSISTANTSHIP	IND	"Conrad, Peter"	Fall 2014	1143	2
PEER	94A	3	PEER ASSISTANTSHIP	IND	"DiZio, Paul"	Fall 2014	1143	2
PEER	94A	12	PEER ASSISTANTSHIP	IND	"Dowden, Stephen"	Fall 2014	1143	1
PEER	94A	14	PEER ASSISTANTSHIP	IND	"Fellman, Gordon"	Fall 2014	1143	2
PEER	94A	5	PEER ASSISTANTSHIP	IND	"Goldin, Laura"	Fall 2014	1143	2
PEER	94A	8	PEER ASSISTANTSHIP	IND	"Klausen, Jytte"	Fall 2014	1143	2
PEER	94A	11	PEER ASSISTANTSHIP	IND	"Krstansky, Adrianne"	Fall 2014	1143	1
PEER	94A	15	PEER ASSISTANTSHIP	IND	"Lowenstein, Frank"	Fall 2014	1143	1
PEER	94A	9	PEER ASSISTANTSHIP	IND	"Mooney, Daniel"	Fall 2014	1143	1
PEER	94A	6	PEER ASSISTANTSHIP	IND	"Rohleder, Nicolas"	Fall 2014	1143	1
PEER	94A	7	PEER ASSISTANTSHIP	IND	"Shavarini, Mitra"	Fall 2014	1143	1
PEER	94A	1	PEER ASSISTANTSHIP	IND	"Wade, Christine"	Fall 2014	1143	1
PEER	94A	4	PEER ASSISTANTSHIP	IND	"Zinner, Darren"	Fall 2014	1143	1
PHIL	1A	1	INTRO TO PHILOSOPHY	LEC	"Marusic, Berislav"	Spring 2019	1191	78
PHIL	1A	1	INTRO TO PHILOSOPHY	LEC	"Moran, Kate"	Fall 2018	1183	36
PHIL	1A	2	INTRO TO PHILOSOPHY	LEC	"Teuber, Andreas"	Fall 2018	1183	91
PHIL	1A	1	INTRO TO PHILOSOPHY	LEC	"Moran, Kate"	Spring 2018	1181	40
PHIL	1A	2	INTRO TO PHILOSOPHY	LEC	"Greenberg, Robert"	Fall 2017	1173	14
PHIL	1A	1	INTRO TO PHILOSOPHY	LEC	"Teuber, Andreas"	Fall 2017	1173	175
PHIL	1A	2	INTRO TO PHILOSOPHY	LEC	"Greenberg, Robert"	Spring 2017	1171	5
PHIL	1A	1	INTRO TO PHILOSOPHY	LEC	"Marusic, Jennifer"	Spring 2017	1171	32
PHIL	1A	1	INTRO TO PHILOSOPHY	LEC	"Teuber, Andreas"	Fall 2016	1163	123
PHIL	1A	1	INTRO TO PHILOSOPHY	LEC	"Marusic, Berislav"	Spring 2016	1161	62
PHIL	1A	1	INTRO TO PHILOSOPHY	LEC	"Teuber, Andreas"	Fall 2015	1153	61
PHIL	1A	1	INTRO TO PHILOSOPHY	LEC	"Hirsch, Eli"	Spring 2015	1151	41
PHIL	1A	2	INTRO TO PHILOSOPHY	LEC	"Greenberg, Robert"	Fall 2014	1143	5
PHIL	1A	1	INTRO TO PHILOSOPHY	LEC	"Teuber, Andreas"	Fall 2014	1143	148
PHIL	6A	1	INTRO TO SYMBOLIC LOGIC	LEC	"Samet, Jerry"	Fall 2018	1183	52
PHIL	6A	1	INTRO TO SYMBOLIC LOGIC	LEC	"Samet, Jerry"	Fall 2017	1173	64
PHIL	6A	1	INTRO TO SYMBOLIC LOGIC	LEC	"Samet, Jerry"	Fall 2016	1163	26
PHIL	6A	1	INTRO TO SYMBOLIC LOGIC	LEC	"Samet, Jerry"	Fall 2015	1153	33
PHIL	6A	1	INTRO TO SYMBOLIC LOGIC	LEC	"Samet, Jerry"	Fall 2014	1143	45
PHIL	13B	1	ECONOMIC PHILOSOPHIES	LEC	"Gaskins, Richard"	Fall 2015	1153	51
PHIL	17A	1	INTRO TO ETHICS	LEC	"Smiley, Marion"	Fall 2018	1183	32
PHIL	17A	1	INTRO TO ETHICS	LEC	"Greenberg, Robert"	Spring 2018	1181	20
PHIL	17A	1	INTRO TO ETHICS	LEC	"Smiley, Marion"	Fall 2017	1173	16
PHIL	17A	1	INTRO TO ETHICS	LEC	"Greenberg, Robert"	Spring 2017	1171	9
PHIL	17A	1	INTRO TO ETHICS	LEC	"Sherman, Benjamin"	Fall 2016	1163	38
PHIL	17A	1	INTRO TO ETHICS	LEC	"Smiley, Marion"	Fall 2015	1153	30
PHIL	17A	1	INTRO TO ETHICS	LEC	"Greenberg, Robert"	Fall 2014	1143	7
PHIL	21A	1	ENVIRONMENTAL ETHICS	SEM	"Sherman, Benjamin"	Fall 2016	1163	36
PHIL	21A	1	ENVIRONMENTAL ETHICS	SEM	"Sherman, Benjamin"	Spring 2016	1161	28
PHIL	21A	1	ENVIRONMENTAL ETHICS	SEM	"Gamsby, Patrick"	Spring 2015	1151	14
PHIL	22A	1	THE ETHICS OF BELIEF	LEC	"Marusic, Berislav"	Fall 2017	1173	17
PHIL	22B	1	PHILOSOPHY OF LAW	LEC	"Teuber, Andreas"	Spring 2015	1151	55
PHIL	23B	1	BIOMEDICAL ETHICS	LEC	"Hirsch, Eli"	Spring 2019	1191	46
PHIL	23B	1	BIOMEDICAL ETHICS	LEC	"Hirsch, Eli"	Spring 2017	1171	74
PHIL	23B	1	BIOMEDICAL ETHICS	LEC	"Hirsch, Eli"	Fall 2014	1143	51
PHIL	24A	1	PHILOSOPHY OF RELIGION	LEC	"Hirsch, Eli"	Fall 2017	1173	27
PHIL	24A	1	PHILOSOPHY OF RELIGION	LEC	"Hirsch, Eli"	Fall 2015	1153	31
PHIL	25A	1	BUSINESS ETHICS	LEC	"Sherman, Benjamin"	Spring 2017	1171	43
PHIL	25A	1	BUSINESS ETHICS	LEC	"Sherman, Benjamin"	Fall 2015	1153	56
PHIL	35A	1	PHILOSOPHY OF SCIENCE	LEC	"Marusic, Jennifer"	Fall 2018	1183	16
PHIL	35A	1	PHILOSOPHY OF SCIENCE	LEC	"Jenny, Matthias"	Spring 2017	1171	9
PHIL	35A	1	PHILOSOPHY OF SCIENCE	LEC	"Marusic, Jennifer"	Spring 2016	1161	15
PHIL	37A	1	PHILOSOPHY OF LANGUAGE	LEC	"Berger, Alan"	Fall 2015	1153	5
PHIL	78A	1	EXISTENTIALISM	LEC	"Marusic, Berislav"	Fall 2015	1153	9
PHIL	97A	4	SENIOR ESSAY	IND	"Hirsch, Eli"	Spring 2019	1191	1
PHIL	97A	5	SENIOR ESSAY	IND	"Ofengenden, Tzofit"	Spring 2016	1161	1
PHIL	97A	4	SENIOR ESSAY	IND	"Fantl, Jeremy"	Spring 2015	1151	1
PHIL	98A	2	READINGS IN PHILOSOPHY	IND	"Berger, Alan"	Fall 2015	1153	1
PHIL	98A	5	READINGS IN PHILOSOPHY	IND	"Smiley, Marion"	Fall 2015	1153	1
PHIL	98B	9	READINGS IN PHILOSOPHY	IND	"Cline, Brendan"	Spring 2019	1191	1
PHIL	98B	2	READINGS IN PHILOSOPHY	IND	"Berger, Alan"	Spring 2015	1151	2
PHIL	98B	6	READINGS IN PHILOSOPHY	IND	"Teuber, Andreas"	Spring 2015	1151	1
PHIL	99A	11	SENIOR RESEARCH I	IND	"Cline, Brendan"	Fall 2018	1183	1
PHIL	99A	2	SENIOR RESEARCH I	IND	"Marusic, Jennifer"	Fall 2018	1183	1
PHIL	99A	9	SENIOR RESEARCH I	IND	"Moran, Kate"	Fall 2018	1183	2
PHIL	99A	6	SENIOR RESEARCH I	IND	"Teuber, Andreas"	Fall 2018	1183	1
PHIL	99A	1	SENIOR RESEARCH I	IND	"Samet, Jerry"	Fall 2016	1163	1
PHIL	99A	12	SENIOR RESEARCH I	IND	"Sherman, Benjamin"	Fall 2016	1163	1
PHIL	99A	5	SENIOR RESEARCH I	IND	"Smiley, Marion"	Fall 2016	1163	1
PHIL	99A	5	SENIOR RESEARCH I	IND	"Smiley, Marion"	Fall 2015	1153	1
PHIL	99A	14	SENIOR RESEARCH I	IND	"Fantl, Jeremy"	Fall 2014	1143	1
PHIL	99A	13	SENIOR RESEARCH I	IND	"Moran, Kate"	Fall 2014	1143	1
PHIL	99A	5	SENIOR RESEARCH I	IND	"Smiley, Marion"	Fall 2014	1143	1
PHIL	99A	6	SENIOR RESEARCH I	IND	"Teuber, Andreas"	Fall 2014	1143	1
PHIL	99B	11	SENIOR RESEARCH II	IND	"Cline, Brendan"	Spring 2019	1191	1
PHIL	99B	9	SENIOR RESEARCH II	IND	"Moran, Kate"	Spring 2019	1191	2
PHIL	99B	6	SENIOR RESEARCH II	IND	"Teuber, Andreas"	Spring 2019	1191	1
PHIL	99B	1	SENIOR RESEARCH II	IND	"Samet, Jerry"	Spring 2017	1171	1
PHIL	99B	13	SENIOR RESEARCH II	IND	"Sherman, Benjamin"	Spring 2017	1171	1
PHIL	99B	5	SENIOR RESEARCH II	IND	"Smiley, Marion"	Spring 2017	1171	1
PHIL	99B	5	SENIOR RESEARCH II	IND	"Smiley, Marion"	Spring 2016	1161	1
PHIL	99B	14	SENIOR RESEARCH II	IND	"Fantl, Jeremy"	Spring 2015	1151	1
PHIL	99B	5	SENIOR RESEARCH II	IND	"Smiley, Marion"	Spring 2015	1151	1
PHIL	99B	6	SENIOR RESEARCH II	IND	"Teuber, Andreas"	Spring 2015	1151	1
PHIL	106B	1	MATHEMATICAL LOGIC	LEC	"Marusic, Jennifer"	Spring 2019	1191	40
PHIL	106B	1	MATHEMATICAL LOGIC	LEC	"Marusic, Jennifer"	Spring 2018	1181	40
PHIL	106B	1	MATHEMATICAL LOGIC	LEC	"Marusic, Jennifer"	Spring 2017	1171	31
PHIL	106B	1	MATHEMATICAL LOGIC	LEC	"Berger, Alan"	Spring 2016	1161	43
PHIL	106B	1	MATHEMATICAL LOGIC	LEC	"Berger, Alan"	Spring 2015	1151	25
PHIL	107B	1	KANT'S MORAL THEORY	SEM	"Moran, Kate"	Spring 2019	1191	18
PHIL	107B	1	KANT'S MORAL THEORY	SEM	"Greenberg, Robert"	Spring 2018	1181	12
PHIL	107B	1	KANT'S MORAL THEORY	SEM	"Moran, Kate"	Spring 2017	1171	17
PHIL	107B	1	KANT'S MORAL THEORY	SEM	"Greenberg, Robert"	Spring 2016	1161	7
PHIL	107B	1	KANT'S MORAL THEORY	SEM	"Greenberg, Robert"	Spring 2015	1151	8
PHIL	109B	1	ETHICS AND EMOTIONS	LEC	"Moran, Kate"	Spring 2019	1191	16
PHIL	109B	1	ETHICS AND EMOTIONS	LEC	"Moran, Kate"	Fall 2017	1173	12
PHIL	109B	1	ETHICS AND EMOTIONS	LEC	"Marusic, Berislav"	Fall 2015	1153	15
PHIL	110A	1	MEANING IN LIFE&WHY IT MATTERS	LEC	"Teuber, Andreas"	Spring 2016	1161	90
PHIL	111A	1	"""WHAT IS JUSTICE"""	LEC	"Smiley, Marion"	Spring 2019	1191	57
PHIL	111A	1	"""WHAT IS JUSTICE"""	LEC	"Smiley, Marion"	Spring 2018	1181	56
PHIL	111A	1	"""WHAT IS JUSTICE"""	LEC	"Smiley, Marion"	Spring 2015	1151	22
PHIL	112A	1	SOCIAL CONTRACT THEORY	LEC	"Smiley, Marion"	Spring 2018	1181	14
PHIL	112A	1	SOCIAL CONTRACT THEORY	LEC	"Smiley, Marion"	Spring 2016	1161	18
PHIL	113B	1	AESTHE/PAINT/PHOTO/FILM	LEC	"Teuber, Andreas"	Spring 2018	1181	148
PHIL	113B	1	AESTHE/PAINT/PHOTO/FILM	LEC	"Teuber, Andreas"	Spring 2015	1151	84
PHIL	114B	1	TOPICS IN ETHICAL THEORY	LEC	"Hirsch, Eli"	Fall 2018	1183	8
PHIL	114B	1	TOPICS IN ETHICAL THEORY	LEC	"Moran, Kate"	Fall 2017	1173	8
PHIL	114B	1	TOPICS IN ETHICAL THEORY	LEC	"Marusic, Berislav"	Spring 2017	1171	4
PHIL	114B	1	TOPICS IN ETHICAL THEORY	LEC	"Hirsch, Eli"	Fall 2016	1163	13
PHIL	114B	1	TOPICS IN ETHICAL THEORY	LEC	"Smiley, Marion"	Fall 2014	1143	19
PHIL	115B	1	HEIDEGGERS LATER THOUGHT	SEM	"Teuber, Andreas"	Spring 2016	1161	4
PHIL	116B	1	POLITICS AND MARKETS	SEM	"Teuber, Andreas"	Spring 2017	1171	26
PHIL	117A	1	BIAS ETHICS AND REASONING	LEC	"Sherman, Benjamin"	Spring 2017	1171	8
PHIL	118A	1	WAR AND MORALITY	LEC	"Smiley, Marion"	Spring 2016	1161	25
PHIL	119A	1	HUMAN RIGHTS	LEC	"Teuber, Andreas"	Fall 2018	1183	94
PHIL	119A	1	HUMAN RIGHTS	LEC	"Teuber, Andreas"	Fall 2015	1153	87
PHIL	120B	1	RADICAL SOCIAL POLITICAL PHILO	LEC	"Smiley, Marion"	Fall 2018	1183	22
PHIL	121A	1	NORMATIVE QUESTIONS WELFARE ST	LEC	"Smiley, Marion"	Spring 2015	1151	8
PHIL	122A	1	HISTORY OF ETHICS	LEC	"Greenberg, Robert"	Fall 2016	1163	9
PHIL	123A	1	EXISTENTIALISM	LEC	"Marusic, Berislav"	Spring 2019	1191	33
PHIL	123A	1	EXISTENTIALISM	LEC	"Marusic, Berislav"	Fall 2017	1173	19
PHIL	123B	1	NEUROETHICS	LEC	"Cline, Brendan"	Fall 2018	1183	73
PHIL	124B	1	THE ETHICS OF BELIEF	LEC	"Marusic, Berislav"	Spring 2019	1191	20
PHIL	125B	1	PHILOSOPHY OF LAW	LEC	"Teuber, Andreas"	Spring 2018	1181	91
PHIL	125B	2	PHILOSOPHY OF LAW	LEC	"Teuber, Andreas"	Spring 2018	1181	28
PHIL	125B	1	PHILOSOPHY OF LAW	LEC	"Teuber, Andreas"	Spring 2017	1171	111
PHIL	125B	1	PHILOSOPHY OF LAW	LEC	"Teuber, Andreas"	Spring 2016	1161	91
PHIL	126A	1	MEAN TO BE GLOBAL CITIZEN	LEC	"Teuber, Andreas"	Fall 2016	1163	63
PHIL	127A	1	LYING AND DECEPTION	SEM	"Timmermann, Jens"	Fall 2017	1173	13
PHIL	128A	1	GENDER MULTICULTURISM&LAW	SEM	"Joffe, Lisa"	Spring 2018	1181	7
PHIL	130A	1	CAUSATION AND EXPLANATION	LEC	"Marusic, Jennifer"	Spring 2019	1191	12
PHIL	131A	1	PHILOSOPHY OF MIND	LEC	"Cline, Brendan"	Spring 2019	1191	51
PHIL	131A	1	PHILOSOPHY OF MIND	LEC	"Samet, Jerry"	Spring 2018	1181	50
PHIL	131A	1	PHILOSOPHY OF MIND	LEC	"Samet, Jerry"	Spring 2016	1161	14
PHIL	131A	1	PHILOSOPHY OF MIND	LEC	"Fantl, Jeremy"	Fall 2014	1143	39
PHIL	131B	1	METAPHYSICS OF DEATH	LEC	"Yourgrau, Palle"	Spring 2015	1151	22
PHIL	132A	1	INFINITY	LEC	"Yourgrau, Palle"	Spring 2019	1191	15
PHIL	132A	1	INFINITY	LEC	"Yourgrau, Palle"	Spring 2017	1171	22
PHIL	132A	1	INFINITY	LEC	"Yourgrau, Palle"	Spring 2016	1161	16
PHIL	133A	1	"CONSCIOUSNESS,BRAIN&SELF"	LEC	"Ofengenden, Tzofit"	Spring 2015	1151	19
PHIL	134B	1	PHILOSOPHY OF PERCEPTION	LEC	"Marusic, Jennifer"	Fall 2015	1153	14
PHIL	135A	1	THEORY OF KNOWLEDGE	LEC	"Marusic, Berislav"	Spring 2017	1171	9
PHIL	135A	1	THEORY OF KNOWLEDGE	LEC	"Greenberg, Robert"	Spring 2015	1151	2
PHIL	136A	1	PERSONAL IDENTITY	LEC	"Hirsch, Eli"	Fall 2018	1183	11
PHIL	136A	1	PERSONAL IDENTITY	LEC	"Hirsch, Eli"	Fall 2016	1163	14
PHIL	136A	1	PERSONAL IDENTITY	LEC	"Hirsch, Eli"	Fall 2015	1153	20
PHIL	137A	1	INNATENESS	LEC	"Samet, Jerry"	Fall 2018	1183	16
PHIL	137A	1	INNATENESS	LEC	"Samet, Jerry"	Spring 2015	1151	18
PHIL	138B	1	PHILOSOPHY OF MATH	LEC	"Yourgrau, Palle"	Fall 2017	1173	9
PHIL	139A	1	BELIEF AND PROBABILITY	LEC	"Sherman, Benjamin"	Spring 2016	1161	16
PHIL	139B	1	TOPICS IN LOGIC	LEC	"Marusic, Jennifer"	Fall 2016	1163	14
PHIL	141B	1	TOPICS:PHIL & COGNIT.SCI	LEC	"Samet, Jerry"	Spring 2019	1191	10
PHIL	142A	1	PHILOSOPHY OF SAUL KRIPKE	SEM	"Berger, Alan"	Fall 2014	1143	8
PHIL	142B	1	SUBJECTIVE POINT OF VIEW	LEC	"Greenberg, Robert"	Spring 2018	1181	2
PHIL	143A	1	DECISION&GAME THEORY IN ECON	LEC	"Berger, Alan"	Fall 2014	1143	10
PHIL	144A	1	PHIL PROBLEMS-SPACE/TIME	LEC	"Hirsch, Eli"	Spring 2018	1181	18
PHIL	144A	1	PHIL PROBLEMS-SPACE/TIME	LEC	"Berger, Alan"	Spring 2016	1161	10
PHIL	145B	1	TOPICS: PHIL. OF LANG.	LEC	"Hirsch, Eli"	Spring 2019	1191	12
PHIL	145B	1	TOPICS: PHIL. OF LANG.	LEC	"Yourgrau, Palle"	Fall 2018	1183	6
PHIL	145B	1	TOPICS: PHIL. OF LANG.	LEC	"Yourgrau, Palle"	Fall 2017	1173	16
PHIL	145B	1	TOPICS: PHIL. OF LANG.	LEC	"Hirsch, Eli"	Spring 2017	1171	11
PHIL	145B	1	TOPICS: PHIL. OF LANG.	LEC	"Hirsch, Eli"	Fall 2014	1143	13
PHIL	146A	1	IDEA OF GOD	LEC	"Yourgrau, Palle"	Spring 2018	1181	12
PHIL	146A	1	IDEA OF GOD	LEC	"Yourgrau, Palle"	Fall 2015	1153	12
PHIL	146A	1	IDEA OF GOD	LEC	"Yourgrau, Palle"	Fall 2014	1143	21
PHIL	150B	1	TOPICS: EPISTEMOLOGY&METAPHYS	SEM	"Marusic, Berislav"	Fall 2018	1183	16
PHIL	150B	1	TOPICS: EPISTEMOLOGY&METAPHYS	SEM	"Sherman, Benjamin"	Spring 2017	1171	3
PHIL	150B	1	TOPICS: EPISTEMOLOGY&METAPHYS	SEM	"Berger, Alan"	Spring 2015	1151	5
PHIL	150B	1	TOPICS: EPISTEMOLOGY&METAPHYS	SEM	"Fantl, Jeremy"	Fall 2014	1143	17
PHIL	151A	1	PHILOSOPHY OF ACTION	LEC	"Marusic, Berislav"	Fall 2018	1183	22
PHIL	151A	1	PHILOSOPHY OF ACTION	LEC	"Marusic, Berislav"	Fall 2016	1163	16
PHIL	151A	1	PHILOSOPHY OF ACTION	LEC	"Fantl, Jeremy"	Spring 2015	1151	16
PHIL	152A	1	NORMATIVITY IN ETHICS&EPISTEM	SEM	"Fantl, Jeremy"	Spring 2015	1151	9
PHIL	153A	1	NEUROPHILOSOPHY	SEM	"Ofengenden, Tzofit"	Fall 2015	1153	32
PHIL	161A	1	PLATO	SEM	"Yourgrau, Palle"	Spring 2018	1181	13
PHIL	161A	1	PLATO	SEM	"Yourgrau, Palle"	Fall 2015	1153	12
PHIL	162B	1	ARISTOTLE	LEC	"Yourgrau, Palle"	Spring 2019	1191	14
PHIL	162B	1	ARISTOTLE	LEC	"Yourgrau, Palle"	Spring 2017	1171	12
PHIL	162B	1	ARISTOTLE	LEC	"Yourgrau, Palle"	Spring 2015	1151	20
PHIL	166A	1	DAVID HUME	LEC	"Marusic, Jennifer"	Fall 2018	1183	11
PHIL	167A	1	HEGEL:SELF-CONSC&PHENOMEN SPIR	SEM	"Sheppard, Eugene"	Fall 2017	1173	12
PHIL	168A	1	KANT	LEC	"Moran, Kate"	Fall 2018	1183	8
PHIL	168A	1	KANT	LEC	"Greenberg, Robert"	Fall 2017	1173	10
PHIL	168A	1	KANT	LEC	"Greenberg, Robert"	Fall 2015	1153	3
PHIL	168A	1	KANT	LEC	"Moran, Kate"	Fall 2014	1143	15
PHIL	177B	1	SIMONE WEIL	LEC	"Yourgrau, Palle"	Spring 2016	1161	14
PHIL	179A	1	"DESCARTES, SPINOZA, LEIBNIZ"	SEM	"Marusic, Jennifer"	Spring 2018	1181	13
PHIL	180B	1	"LOCKE, BERKELEY & HUME"	SEM	"Marusic, Jennifer"	Spring 2016	1161	6
PHIL	181A	1	SCHOPENHAUER AND NIETZSCHE	SEM	"Sherman, Benjamin"	Spring 2016	1161	16
PHIL	182A	1	WITTGENSTEIN'S PHIL INVESTIGA	SEM	"Hirsch, Eli"	Spring 2018	1181	13
PHIL	200A	1	GRADUATE PROSEMINAR	SEM	"Marusic, Berislav"	Fall 2018	1183	10
PHIL	200A	1	GRADUATE PROSEMINAR	SEM	"Teuber, Andreas"	Fall 2017	1173	12
PHIL	200A	1	GRADUATE PROSEMINAR	SEM	"Marusic, Berislav"	Fall 2016	1163	6
PHIL	200A	1	GRADUATE PROSEMINAR	SEM	"Marusic, Jennifer"	Fall 2015	1153	10
PHIL	200A	1	GRADUATE PROSEMINAR	SEM	"Yourgrau, Palle"	Fall 2014	1143	10
PHIL	214A	1	GRAD SEM NORMATIVE PHILOSOPHY	SEM	"Smiley, Marion"	Spring 2019	1191	11
PHIL	214A	1	GRAD SEM NORMATIVE PHILOSOPHY	SEM	"Moran, Kate"	Spring 2018	1181	7
PHIL	214A	1	GRAD SEM NORMATIVE PHILOSOPHY	SEM	"Moran, Kate"	Spring 2017	1171	4
PHIL	214A	1	TOPICS IN NORMATIVE PHILOSOPHY	SEM	"Smiley, Marion"	Fall 2015	1153	7
PHIL	214A	1	TOPICS IN NORMATIVE PHILOSOPHY	SEM	"Moran, Kate"	Fall 2014	1143	6
PHIL	231A	1	PHILOSOPHY OF MIND COG SCIENCE	SEM	"Samet, Jerry"	Spring 2019	1191	7
PHIL	231A	1	PHILOSOPHY OF MIND COG SCIENCE	SEM	"Samet, Jerry"	Spring 2017	1171	5
PHIL	235A	1	GRAD SEMINAR IN EPISTEMOLOGY	SEM	"Marusic, Berislav"	Spring 2018	1181	12
PHIL	235A	1	GRAD SEMINAR IN EPISTEMOLOGY	SEM	"Marusic, Jennifer"	Fall 2016	1163	8
PHIL	235A	1	GRAD SEMINAR IN EPISTEMOLOGY	SEM	"Marusic, Berislav"	Spring 2016	1161	7
PHIL	235A	2	GRAD SEMINAR IN EPISTEMOLOGY	SEM	"Vogel, Jonathan"	Spring 2016	1161	9
PHIL	237A	1	SEMANTICS EPISTEMOLOGY METAPHY	SEM	"Yourgrau, Palle"	Fall 2018	1183	6
PHIL	239A	1	GRAD SEM IN METAPHYSICS	SEM	"Hirsch, Eli"	Fall 2017	1173	10
PHIL	239A	1	TOPICS IN METAPHYSICS	SEM	"Hirsch, Eli"	Spring 2015	1151	7
PHIL	298A	6	INDEPENDENT STUDY	IND	"Marusic, Jennifer"	Fall 2018	1183	2
PHIL	298A	6	INDEPENDENT STUDY	IND	"Marusic, Jennifer"	Spring 2018	1181	1
PHIL	298A	1	INDEPENDENT STUDY	IND	"Samet, Jerry"	Spring 2018	1181	3
PHIL	298A	10	INDEPENDENT STUDY	IND	"Sheppard, Eugene"	Spring 2018	1181	3
PHIL	298A	4	INDEPENDENT STUDY	IND	"Hirsch, Eli"	Fall 2017	1173	2
PHIL	298A	1	INDEPENDENT STUDY	IND	"Samet, Jerry"	Fall 2017	1173	1
PHIL	298A	4	INDEPENDENT STUDY	IND	"Hirsch, Eli"	Fall 2016	1163	1
PHIL	298A	2	INDEPENDENT STUDY	IND	"Berger, Alan"	Fall 2014	1143	1
PHIL	298A	7	INDEPENDENT STUDY	IND	"Moran, Kate"	Fall 2014	1143	1
PHIL	298A	1	INDEPENDENT STUDY	IND	"Samet, Jerry"	Fall 2014	1143	1
PHIL	299A	4	MASTER'S PROJECT	IND	"Hirsch, Eli"	Fall 2018	1183	2
PHIL	299A	7	MASTER'S PROJECT	IND	"Marusic, Berislav"	Fall 2018	1183	2
PHIL	299A	5	MASTER'S PROJECT	IND	"Marusic, Jennifer"	Fall 2018	1183	3
PHIL	299A	8	MASTER'S PROJECT	IND	"Moran, Kate"	Fall 2018	1183	2
PHIL	299A	6	MASTER'S PROJECT	IND	"Samet, Jerry"	Fall 2018	1183	2
PHIL	299A	5	MASTER'S PROJECT	IND	"Marusic, Jennifer"	Spring 2018	1181	1
PHIL	299A	2	MASTER'S PROJECT	IND	"Yourgrau, Palle"	Spring 2018	1181	1
PHIL	299A	4	MASTER'S PROJECT	IND	"Hirsch, Eli"	Fall 2017	1173	2
PHIL	299A	7	MASTER'S PROJECT	IND	"Marusic, Berislav"	Fall 2017	1173	2
